id,cve_id,description,published_at,part,last_modified_at,updated_at,cvss_version,cvss_exploitability_score,cvss_impact_score,cvss_vector_string,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_user_interaction,cvss_scope,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_base_score,cvss_base_severity,has_cwe,project,source,release,release_requirements,inherited_from,technical_lag,applicability,cwe_id,kind,name,abstraction,structure,status,summary,background_details,likelihood_of_exploit,detection_methods,consequences,cves,start_to_patched,start_to_published,published_to_patched,patched_date,version_end,exclude_version_end
65401,CVE-2021-37675,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions most implementations of convolution operators in TensorFlow are affected by a division by 0 vulnerability where an attacker can trigger a denial of service via a crash. The shape inference [implementation](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/core/framework/common_shape_fns.cc#L577) is missing several validations before doing divisions and modulo operations. We have patched the issue in GitHub commit 8a793b5d7f59e37ac7f3cd0954a750a2fe76bad4. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 22:15:00,,2021-08-18 20:56:00,2024-03-19 15:27:54.637133,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-369,weakness,Divide By Zero,Base,Simple,Draft,,,Medium,Automated Static Analysis (DM-14); Fuzzing (DM-13),"DoS: Crash, Exit, or Restart (A.)","['CVE-2021-29517', 'CVE-2021-29522', 'CVE-2021-29524', 'CVE-2021-29525', 'CVE-2021-29526', 'CVE-2021-29527', 'CVE-2021-29528', 'CVE-2021-29538', 'CVE-2021-29546', 'CVE-2021-29548', 'CVE-2021-29549', 'CVE-2021-29550', 'CVE-2021-29554', 'CVE-2021-29555', 'CVE-2021-29556', 'CVE-2021-29557', 'CVE-2021-29573', 'CVE-2021-29585', 'CVE-2021-29586', 'CVE-2021-29587', 'CVE-2021-29588', 'CVE-2021-29589', 'CVE-2021-29593', 'CVE-2021-29594', 'CVE-2021-29595', 'CVE-2021-29596', 'CVE-2021-29597', 'CVE-2021-29598', 'CVE-2021-29599', 'CVE-2021-29600', 'CVE-2021-29602', 'CVE-2021-29604', 'CVE-2021-37636', 'CVE-2021-37640', 'CVE-2021-37642', 'CVE-2021-37653', 'CVE-2021-37660', 'CVE-2021-37668', 'CVE-2021-37675', 'CVE-2021-37680', 'CVE-2021-37683', 'CVE-2021-37684', 'CVE-2021-37691', 'CVE-2021-41207', 'CVE-2021-41209', 'CVE-2021-41218', 'CVE-2022-21725', 'CVE-2022-21735', 'CVE-2022-21741', 'CVE-2022-23557', 'CVE-2022-35996']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65402,CVE-2021-37676,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions an attacker can cause undefined behavior via binding a reference to null pointer in `tf.raw_ops.SparseFillEmptyRows`. The shape inference [implementation](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/core/ops/sparse_ops.cc#L608-L634) does not validate that the input arguments are not empty tensors. We have patched the issue in GitHub commit 578e634b4f1c1c684d4b4294f9e5281b2133b3ed. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 22:15:00,,2021-08-18 20:29:00,2024-03-19 15:27:54.657347,3.1,1.8,5.9,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-824,weakness,Access of Uninitialized Pointer,Base,Simple,Incomplete,,,,Automated Static Analysis (DM-14),"DoS: Crash, Exit, or Restart (A.); Execute Unauthorized Code or Commands (C.I.A.); Read Memory (C.)","['CVE-2021-37656', 'CVE-2021-37657', 'CVE-2021-37658', 'CVE-2021-37662', 'CVE-2021-37666', 'CVE-2021-37667', 'CVE-2021-37671', 'CVE-2021-37676', 'CVE-2021-41201', 'CVE-2021-41204', 'CVE-2021-41214']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65403,CVE-2021-37677,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions the shape inference code for `tf.raw_ops.Dequantize` has a vulnerability that could trigger a denial of service via a segfault if an attacker provides invalid arguments. The shape inference [implementation](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/core/ops/array_ops.cc#L2999-L3014) uses `axis` to select between two different values for `minmax_rank` which is then used to retrieve tensor dimensions. However, code assumes that `axis` can be either `-1` or a value greater than `-1`, with no validation for the other values. We have patched the issue in GitHub commit da857cfa0fde8f79ad0afdbc94e88b5d4bbec764. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2023-06-26 19:19:00,2024-03-19 15:27:54.676135,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-1284,weakness,Improper Validation of Specified Quantity in Input,Base,Simple,Incomplete,,,,,Varies by Context (.),"['CVE-2021-37674', 'CVE-2021-37677', 'CVE-2022-23580', 'CVE-2022-29196', 'CVE-2022-29200', 'CVE-2022-29202', 'CVE-2022-41896']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65404,CVE-2021-37678,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions TensorFlow and Keras can be tricked to perform arbitrary code execution when deserializing a Keras model from YAML format. The [implementation](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/python/keras/saving/model_config.py#L66-L104) uses `yaml.unsafe_load` which can perform arbitrary code execution on the input. Given that YAML format support requires a significant amount of work, we have removed it for now. We have patched the issue in GitHub commit 23d6383eb6c14084a8fc3bdf164043b974818012. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-19 13:44:00,2024-03-19 15:27:54.694758,3.1,2.0,6.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,8.8,HIGH,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-502,weakness,Deserialization of Untrusted Data,Base,Simple,Draft,,"{'Background_Detail': 'Serialization and deserialization refer to the process of taking program-internal object-related data, packaging it in a way that allows the data to be externally stored or transferred (""serialization""), then extracting the serialized data to reconstruct the original object (""deserialization"").'}",Medium,Automated Static Analysis (DM-14),DoS: Resource Consumption (CPU) (A.); Modify Application Data-Unexpected State (I.); Varies by Context (.),['CVE-2021-37678'],242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65405,CVE-2021-37679,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions it is possible to nest a `tf.map_fn` within another `tf.map_fn` call. However, if the input tensor is a `RaggedTensor` and there is no function signature provided, code assumes the output is a fully specified tensor and fills output buffer with uninitialized contents from the heap. The `t` and `z` outputs should be identical, however this is not the case. The last row of `t` contains data from the heap which can be used to leak other memory information. The bug lies in the conversion from a `Variant` tensor to a `RaggedTensor`. The [implementation](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/core/kernels/ragged_tensor_from_variant_op.cc#L177-L190) does not check that all inner shapes match and this results in the additional dimensions. The same implementation can result in data loss, if input tensor is tweaked. We have patched the issue in GitHub commit 4e2565483d0ffcadc719bd44893fb7f609bb5f12. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-19 13:55:00,2024-03-19 15:27:54.715276,3.1,1.8,5.9,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-681,weakness,Incorrect Conversion between Numeric Types,Base,Simple,Draft,,,High,,Unexpected State-Quality Degradation (I.),"['CVE-2019-16778', 'CVE-2021-29539', 'CVE-2021-37645', 'CVE-2021-37646', 'CVE-2021-37661', 'CVE-2021-37669', 'CVE-2021-37679', 'CVE-2021-41202']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65407,CVE-2021-37680,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions the implementation of fully connected layers in TFLite is [vulnerable to a division by zero error](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/fully_connected.cc#L226). We have patched the issue in GitHub commit 718721986aa137691ee23f03638867151f74935f. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 22:15:00,,2021-08-18 20:29:00,2024-03-19 15:27:54.749714,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-369,weakness,Divide By Zero,Base,Simple,Draft,,,Medium,Automated Static Analysis (DM-14); Fuzzing (DM-13),"DoS: Crash, Exit, or Restart (A.)","['CVE-2021-29517', 'CVE-2021-29522', 'CVE-2021-29524', 'CVE-2021-29525', 'CVE-2021-29526', 'CVE-2021-29527', 'CVE-2021-29528', 'CVE-2021-29538', 'CVE-2021-29546', 'CVE-2021-29548', 'CVE-2021-29549', 'CVE-2021-29550', 'CVE-2021-29554', 'CVE-2021-29555', 'CVE-2021-29556', 'CVE-2021-29557', 'CVE-2021-29573', 'CVE-2021-29585', 'CVE-2021-29586', 'CVE-2021-29587', 'CVE-2021-29588', 'CVE-2021-29589', 'CVE-2021-29593', 'CVE-2021-29594', 'CVE-2021-29595', 'CVE-2021-29596', 'CVE-2021-29597', 'CVE-2021-29598', 'CVE-2021-29599', 'CVE-2021-29600', 'CVE-2021-29602', 'CVE-2021-29604', 'CVE-2021-37636', 'CVE-2021-37640', 'CVE-2021-37642', 'CVE-2021-37653', 'CVE-2021-37660', 'CVE-2021-37668', 'CVE-2021-37675', 'CVE-2021-37680', 'CVE-2021-37683', 'CVE-2021-37684', 'CVE-2021-37691', 'CVE-2021-41207', 'CVE-2021-41209', 'CVE-2021-41218', 'CVE-2022-21725', 'CVE-2022-21735', 'CVE-2022-21741', 'CVE-2022-23557', 'CVE-2022-35996']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65408,CVE-2021-37681,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions the implementation of SVDF in TFLite is [vulnerable to a null pointer error](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/svdf.cc#L300-L313). The [`GetVariableInput` function](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/kernel_util.cc#L115-L119) can return a null pointer but `GetTensorData` assumes that the argument is always a valid tensor. Furthermore, because `GetVariableInput` calls [`GetMutableInput`](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/kernel_util.cc#L82-L90) which might return `nullptr`, the `tensor->is_variable` expression can also trigger a null pointer exception. We have patched the issue in GitHub commit 5b048e87e4e55990dae6b547add4dae59f4e1c76. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 22:15:00,,2021-08-18 20:38:00,2024-03-19 15:27:54.770477,3.1,1.8,5.9,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-476,weakness,NULL Pointer Dereference,Base,Simple,Stable,,,Medium,Automated Dynamic Analysis (DM-2); Automated Static Analysis (DM-14); Manual Dynamic Analysis (DM-12),"DoS: Crash, Exit, or Restart (A.); Execute Unauthorized Code or Commands-Read Memory-Modify Memory (C.I.A.)","['CVE-2018-7576', 'CVE-2019-9635', 'CVE-2020-15190', 'CVE-2020-15204', 'CVE-2020-15209', 'CVE-2021-29513', 'CVE-2021-29515', 'CVE-2021-29516', 'CVE-2021-29518', 'CVE-2021-29530', 'CVE-2021-29541', 'CVE-2021-29564', 'CVE-2021-29565', 'CVE-2021-29568', 'CVE-2021-29572', 'CVE-2021-29574', 'CVE-2021-29583', 'CVE-2021-29592', 'CVE-2021-29609', 'CVE-2021-29616', 'CVE-2021-37637', 'CVE-2021-37638', 'CVE-2021-37639', 'CVE-2021-37643', 'CVE-2021-37647', 'CVE-2021-37648', 'CVE-2021-37649', 'CVE-2021-37659', 'CVE-2021-37681', 'CVE-2021-37688', 'CVE-2021-37689', 'CVE-2021-41208', 'CVE-2021-41215', 'CVE-2021-41217', 'CVE-2022-21736', 'CVE-2022-21739', 'CVE-2022-23570', 'CVE-2022-23577', 'CVE-2022-23589', 'CVE-2022-23595', 'CVE-2022-29205', 'CVE-2022-29206', 'CVE-2022-35965', 'CVE-2022-36000', 'CVE-2022-36011', 'CVE-2022-36013', 'CVE-2022-36014', 'CVE-2022-41889', 'CVE-2022-41909', 'CVE-2023-25660', 'CVE-2023-25663', 'CVE-2023-25665', 'CVE-2023-25670', 'CVE-2023-25672', 'CVE-2023-25674', 'CVE-2023-25676']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65409,CVE-2021-37682,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions all TFLite operations that use quantization can be made to use unitialized values. [For example](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/depthwise_conv.cc#L198-L200). The issue stems from the fact that `quantization.params` is only valid if `quantization.type` is different that `kTfLiteNoQuantization`. However, these checks are missing in large parts of the code. We have patched the issue in GitHub commits 537bc7c723439b9194a358f64d871dd326c18887, 4a91f2069f7145aab6ba2d8cfe41be8a110c18a5 and 8933b8a21280696ab119b63263babdb54c298538. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-19 13:43:00,2024-03-19 15:27:54.789496,3.1,1.8,5.2,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,7.1,HIGH,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-908,weakness,Use of Uninitialized Resource,Base,Simple,Incomplete,,,Medium,,"DoS: Crash, Exit, or Restart (A.); Read Memory-Read Application Data (C.)","['CVE-2020-15193', 'CVE-2020-26266', 'CVE-2020-26271', 'CVE-2021-29580', 'CVE-2021-29581', 'CVE-2021-37682', 'CVE-2021-41225', 'CVE-2022-23573', 'CVE-2022-29205']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65410,CVE-2021-37683,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions the implementation of division in TFLite is [vulnerable to a division by 0 error](https://github.com/tensorflow/tensorflow/blob/460e000de3a83278fb00b61a16d161b1964f15f4/tensorflow/lite/kernels/div.cc). There is no check that the divisor tensor does not contain zero elements. We have patched the issue in GitHub commit 1e206baedf8bef0334cca3eb92bab134ef525a28. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-18 21:57:00,2024-03-19 15:27:54.809151,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-369,weakness,Divide By Zero,Base,Simple,Draft,,,Medium,Automated Static Analysis (DM-14); Fuzzing (DM-13),"DoS: Crash, Exit, or Restart (A.)","['CVE-2021-29517', 'CVE-2021-29522', 'CVE-2021-29524', 'CVE-2021-29525', 'CVE-2021-29526', 'CVE-2021-29527', 'CVE-2021-29528', 'CVE-2021-29538', 'CVE-2021-29546', 'CVE-2021-29548', 'CVE-2021-29549', 'CVE-2021-29550', 'CVE-2021-29554', 'CVE-2021-29555', 'CVE-2021-29556', 'CVE-2021-29557', 'CVE-2021-29573', 'CVE-2021-29585', 'CVE-2021-29586', 'CVE-2021-29587', 'CVE-2021-29588', 'CVE-2021-29589', 'CVE-2021-29593', 'CVE-2021-29594', 'CVE-2021-29595', 'CVE-2021-29596', 'CVE-2021-29597', 'CVE-2021-29598', 'CVE-2021-29599', 'CVE-2021-29600', 'CVE-2021-29602', 'CVE-2021-29604', 'CVE-2021-37636', 'CVE-2021-37640', 'CVE-2021-37642', 'CVE-2021-37653', 'CVE-2021-37660', 'CVE-2021-37668', 'CVE-2021-37675', 'CVE-2021-37680', 'CVE-2021-37683', 'CVE-2021-37684', 'CVE-2021-37691', 'CVE-2021-41207', 'CVE-2021-41209', 'CVE-2021-41218', 'CVE-2022-21725', 'CVE-2022-21735', 'CVE-2022-21741', 'CVE-2022-23557', 'CVE-2022-35996']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65411,CVE-2021-37684,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions the implementations of pooling in TFLite are vulnerable to division by 0 errors as there are no checks for divisors not being 0. We have patched the issue in GitHub commit [dfa22b348b70bb89d6d6ec0ff53973bacb4f4695](https://github.com/tensorflow/tensorflow/commit/dfa22b348b70bb89d6d6ec0ff53973bacb4f4695). The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-18 21:59:00,2024-03-19 15:27:54.828744,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-369,weakness,Divide By Zero,Base,Simple,Draft,,,Medium,Automated Static Analysis (DM-14); Fuzzing (DM-13),"DoS: Crash, Exit, or Restart (A.)","['CVE-2021-29517', 'CVE-2021-29522', 'CVE-2021-29524', 'CVE-2021-29525', 'CVE-2021-29526', 'CVE-2021-29527', 'CVE-2021-29528', 'CVE-2021-29538', 'CVE-2021-29546', 'CVE-2021-29548', 'CVE-2021-29549', 'CVE-2021-29550', 'CVE-2021-29554', 'CVE-2021-29555', 'CVE-2021-29556', 'CVE-2021-29557', 'CVE-2021-29573', 'CVE-2021-29585', 'CVE-2021-29586', 'CVE-2021-29587', 'CVE-2021-29588', 'CVE-2021-29589', 'CVE-2021-29593', 'CVE-2021-29594', 'CVE-2021-29595', 'CVE-2021-29596', 'CVE-2021-29597', 'CVE-2021-29598', 'CVE-2021-29599', 'CVE-2021-29600', 'CVE-2021-29602', 'CVE-2021-29604', 'CVE-2021-37636', 'CVE-2021-37640', 'CVE-2021-37642', 'CVE-2021-37653', 'CVE-2021-37660', 'CVE-2021-37668', 'CVE-2021-37675', 'CVE-2021-37680', 'CVE-2021-37683', 'CVE-2021-37684', 'CVE-2021-37691', 'CVE-2021-41207', 'CVE-2021-41209', 'CVE-2021-41218', 'CVE-2022-21725', 'CVE-2022-21735', 'CVE-2022-21741', 'CVE-2022-23557', 'CVE-2022-35996']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
65412,CVE-2021-37685,"TensorFlow is an end-to-end open source platform for machine learning. In affected versions TFLite's [`expand_dims.cc`](https://github.com/tensorflow/tensorflow/blob/149562d49faa709ea80df1d99fc41d005b81082a/tensorflow/lite/kernels/expand_dims.cc#L36-L50) contains a vulnerability which allows reading one element outside of bounds of heap allocated data. If `axis` is a large negative value (e.g., `-100000`), then after the first `if` it would still be negative. The check following the `if` statement will pass and the `for` loop would read one element before the start of `input_dims.data` (when `i = 0`). We have patched the issue in GitHub commit d94ffe08a65400f898241c0374e9edc6fa8ed257. The fix will be included in TensorFlow 2.6.0. We will also cherrypick this commit on TensorFlow 2.5.1, TensorFlow 2.4.3, and TensorFlow 2.3.4, as these are also affected and still in supported range.",2021-08-12 23:15:00,,2021-08-18 22:00:00,2024-03-19 15:27:54.849450,3.1,1.8,3.6,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,5.5,MEDIUM,True,tensorflow,Direct,tensorflow,,,False,"[2.4.0,2.4.3),[2.3.0,2.3.4),[2.5.0,2.5.1),[2.6.0,2.6.1)",CWE-125,weakness,Out-of-bounds Read,Base,Simple,Draft,,,,Automated Static Analysis (DM-14); Fuzzing (DM-13),Bypass Protection Mechanism (C.); Read Memory (C.),"['CVE-2018-21233', 'CVE-2020-15196', 'CVE-2020-15208', 'CVE-2020-15211', 'CVE-2020-15265', 'CVE-2020-26267', 'CVE-2020-26269', 'CVE-2020-26271', 'CVE-2021-29532', 'CVE-2021-29547', 'CVE-2021-29551', 'CVE-2021-29553', 'CVE-2021-29559', 'CVE-2021-29569', 'CVE-2021-29570', 'CVE-2021-29582', 'CVE-2021-29583', 'CVE-2021-29590', 'CVE-2021-29606', 'CVE-2021-29613', 'CVE-2021-37635', 'CVE-2021-37639', 'CVE-2021-37641', 'CVE-2021-37654', 'CVE-2021-37655', 'CVE-2021-37659', 'CVE-2021-37664', 'CVE-2021-37670', 'CVE-2021-37672', 'CVE-2021-37685', 'CVE-2021-37687', 'CVE-2021-41205', 'CVE-2021-41210', 'CVE-2021-41211', 'CVE-2021-41212', 'CVE-2021-41219', 'CVE-2021-41223', 'CVE-2021-41224', 'CVE-2021-41226', 'CVE-2021-41227', 'CVE-2022-21726', 'CVE-2022-21728', 'CVE-2022-21730', 'CVE-2022-23560', 'CVE-2022-23574', 'CVE-2022-23592', 'CVE-2022-23594', 'CVE-2022-35937', 'CVE-2022-35938', 'CVE-2022-41880', 'CVE-2022-41883', 'CVE-2022-41895', 'CVE-2022-41897', 'CVE-2022-41900', 'CVE-2022-41902', 'CVE-2022-41910', 'CVE-2023-25658', 'CVE-2023-25659', 'CVE-2023-25668']",242.0,243,-1.0,2021-08-12 00:06:57,2.4.3,True
